Date,Code,Type,System Weight,Jump Height,Avg. Relative Propulsive Force,Peak Relative Propulsive Force,Time To Takeoff,Braking Net Impulse,Relative Peak Landing Force,L|R Peak Landing Force,L|R Avg. Landing Force,mRSI,L|R Avg. Braking Force
3/7/24,BASEB16,Countermovement Jump,810.028,0.5412,244.7758,280.1138,0.632,117.2652,485.5388,-3.6868,-6.7882,0.8563,-5.66
3/6/24,BASEB16,Countermovement Jump,803.43,0.532,243.5238,278.5557,0.636,118.3913,298.4703,-1.9183,9.325,0.8365,-12.1178
2/29/24,BASEB16,Countermovement Jump,811.321,0.5298,240.9386,273.2581,0.62,121.0789,441.2557,-27.8771,0.4922,0.8545,-9.6478
2/15/24,BASEB16,Countermovement Jump,820.548,0.523,247.2568,290.5375,0.609,116.0338,426.6661,41.5596,5.9267,0.8588,-11.8281
2/13/24,BASEB16,Countermovement Jump,818.302,0.5331,237.4979,266.5275,0.643,124.7265,429.4258,1.5936,-5.2199,0.829,-10.901
2/13/24,BASEB16,Countermovement Jump,820.443,0.5077,241.6348,276.6798,0.626,118.2378,377.9665,64.4631,5.2848,0.811,-12.2798
2/8/24,BASEB16,Countermovement Jump,810.842,0.5189,233.2796,266.2664,0.636,129.3506,379.2354,37.3659,-2.3806,0.8158,-13.0649
2/8/24,BASEB16,Countermovement Jump,811.969,0.5273,234.8247,276.1189,0.647,130.504,314.9135,17.6379,12.505,0.815,-9.7329
2/8/24,BASEB16,Countermovement Jump,811.89,0.5254,251.3206,288.2164,0.597,122.1243,348.5694,31.5194,-0.9066,0.8801,-14.4157
2/6/24,BASEB16,Countermovement Jump,819.294,0.5199,237.9011,269.7444,0.635,120.6552,465.1566,-3.8573,-7.7756,0.8188,-13.6589
2/6/24,BASEB16,Countermovement Jump,818.864,0.5354,239.9526,279.5336,0.64,128.3216,327.5269,24.7576,2.1791,0.8365,-15.549
2/6/24,BASEB16,Countermovement Jump,819.317,0.5234,243.6855,286.214,0.618,117.371,516.0396,14.0965,0.9551,0.847,-17.075
2/1/24,BASEB16,Countermovement Jump,816.177,0.5405,239.9842,276.1656,0.65,131.8715,324.4394,11.1782,-4.8197,0.8315,-5.9838
2/1/24,BASEB16,Countermovement Jump,816.904,0.5042,239.3118,273.594,0.612,122.8564,344.1041,49.5553,8.3647,0.8239,-5.7109
1/30/24,BASEB16,Countermovement Jump,821.706,0.5381,230.4467,266.397,0.69,118.8276,523.6666,-12.0614,-8.8402,0.7798,-18.2595
1/30/24,BASEB16,Countermovement Jump,821.572,0.5515,240.0632,274.5955,0.653,121.1393,726.2906,-11.4798,-12.5232,0.8445,-7.0451
1/25/24,BASEB16,Countermovement Jump,821.732,0.5052,241.255,273.8119,0.608,127.9106,732.964,-4.599,8.5737,0.8309,-10.1762
1/25/24,BASEB16,Countermovement Jump,822.228,0.5076,246.9657,278.7548,0.57,122.0401,518.3477,17.9728,16.0897,0.8905,-10.1844
1/23/24,BASEB16,Countermovement Jump,828.569,0.5238,247.1775,279.8801,0.609,122.7331,591.9845,4.8318,-2.1707,0.86,-11.5912
1/23/24,BASEB16,Countermovement Jump,830.172,0.5201,244.6481,281.267,0.612,120.457,740.3285,0.1627,24.8067,0.8498,-14.8963
1/18/24,BASEB16,Countermovement Jump,823.378,0.4965,233.6914,271.8071,0.621,118.2233,447.668,21.8665,-18.6961,0.7996,-13.0764
1/16/24,BASEB16,Countermovement Jump,817.818,0.5125,247.5314,282.3367,0.598,115.386,693.5528,-3.7024,-7.145,0.857,-10.5067
1/16/24,BASEB16,Countermovement Jump,817.678,0.5095,247.7312,286.2985,0.582,116.435,667.7445,7.6557,28.6199,0.8754,-13.0921
1/15/24,BASEB16,Countermovement Jump,823.278,0.5047,265.0792,308.5228,0.545,109.1937,933.0991,-0.9112,-21.3458,0.926,-7.2742
1/15/24,BASEB16,Countermovement Jump,820.605,0.5254,244.7417,284.7899,0.614,115.6582,706.9175,8.6364,16.1544,0.8558,-17.3745
4/26/24,BASEB17,Countermovement Jump,860.77,0.3702,234.2616,276.729,0.625,104.0031,970.294,-1.2452,-27.5176,0.5923,8.6823
4/23/24,BASEB17,Countermovement Jump,862.241,0.3554,248.4447,305.831,0.597,98.8483,684.6114,2.863,-15.7934,0.5953,12.2189
4/19/24,BASEB17,Countermovement Jump,867.091,0.3553,234.8052,285.3218,0.593,106.5089,865.0764,-10.012,-12.4629,0.5991,5.2591
4/19/24,BASEB17,Countermovement Jump,867.015,0.3385,245.0938,301.3789,0.552,95.1147,866.3057,-4.1406,-5.1336,0.6133,4.7968
4/16/24,BASEB17,Countermovement Jump,859.632,0.3952,245.8112,289.7752,0.611,99.6251,806.8569,4.8443,7.0802,0.6467,7.1337
4/11/24,BASEB17,Countermovement Jump,867.824,0.37,245.3317,296.0278,0.555,106.528,810.4178,-1.2086,-6.9068,0.6667,7.9202
4/8/24,BASEB17,Countermovement Jump,879.302,0.383,241.2008,289.3204,0.601,95.2604,867.7337,-1.5203,3.8537,0.6373,6.8666
4/4/24,BASEB17,Countermovement Jump,888.955,0.3825,239.9047,288.8785,0.595,109.1739,785.5291,2.9643,4.0591,0.6429,3.9404
4/4/24,BASEB17,Countermovement Jump,889.844,0.3598,239.2376,287.0166,0.614,104.7058,835.2026,1.7761,-9.3978,0.5861,5.4418
3/28/24,BASEB17,Countermovement Jump,868.506,0.3829,246.074,289.5777,0.57,108.6983,712.603,1.9551,-9.5728,0.6717,5.0249
3/26/24,BASEB17,Countermovement Jump,871.996,0.377,246.9473,295.5289,0.624,102.6235,698.9711,12.5841,4.6628,0.6041,2.671
3/19/24,BASEB17,Countermovement Jump,882.203,0.3923,231.4697,267.8522,0.775,92.8713,924.6171,0.2574,-10.076,0.5063,9.9053
3/19/24,BASEB17,Countermovement Jump,879.883,0.3767,245.107,288.3338,0.566,97.2019,959.4457,2.0611,8.0909,0.6656,4.0543
3/14/24,BASEB17,Countermovement Jump,875.127,0.3481,230.7178,274.703,0.738,84.9125,790.5138,-9.7716,-16.4069,0.4717,6.0858
3/14/24,BASEB17,Countermovement Jump,876.334,0.3358,231.4238,278.775,0.611,94.8439,627.044,-4.7498,-1.4194,0.5495,5.5832
3/7/24,BASEB17,Countermovement Jump,873.38,0.3699,250.6092,304.2204,0.563,102.6219,678.7424,-0.9447,-0.4766,0.6569,6.8292
3/6/24,BASEB17,Countermovement Jump,868.204,0.3678,262.667,324.5781,0.523,96.5806,736.2325,-8.1352,-23.3223,0.7032,10.1161
2/29/24,BASEB17,Countermovement Jump,875.585,0.3785,245.4443,288.607,0.579,104.1248,656.3612,4.1935,3.1623,0.6538,2.2188
2/13/24,BASEB17,Countermovement Jump,887.905,0.4013,242.8036,283.0258,0.618,102.7391,472.7983,-33.0157,-30.243,0.6494,6.2768
2/13/24,BASEB17,Countermovement Jump,887.926,0.3767,248.2851,295.7454,0.613,91.9285,907.1702,-5.4997,7.5105,0.6146,8.1896
2/13/24,BASEB17,Countermovement Jump,887.802,0.3813,245.4974,286.663,0.639,101.9611,714.4611,-18.1145,-7.9874,0.5967,6.7054
2/8/24,BASEB17,Countermovement Jump,886.314,0.373,254.7882,305.5351,0.559,96.4968,650.6723,-23.8079,-30.2465,0.6673,10.6455
2/8/24,BASEB17,Countermovement Jump,886.62,0.3897,238.5757,277.3454,0.716,100.9651,344.4542,0,-36.5065,0.5443,3.4133
2/8/24,BASEB17,Countermovement Jump,886.538,0.3883,245.4753,290.5685,0.57,107.3832,755.072,-17.9863,-12.5165,0.6812,5.7947
2/1/24,BASEB17,Countermovement Jump,892.392,0.3804,249.7504,297.6271,0.568,103.1247,713.1395,-26.1785,21.9178,0.6697,3.055
2/1/24,BASEB17,Countermovement Jump,892.069,0.3722,238.9955,285.516,0.571,109.6808,728.0827,-22.4018,-15.5679,0.6518,6.2841
1/30/24,BASEB17,Countermovement Jump,880.065,0.4185,250.0142,293.3874,0.591,104.6085,555.5271,-33.2788,17.8279,0.708,4.6599
1/30/24,BASEB17,Countermovement Jump,876.849,0.4274,244.0563,284.3135,0.588,112.6526,739.58,-0.6631,6.557,0.7269,6.8498
1/25/24,BASEB17,Countermovement Jump,905.669,0.3739,226.5171,272.1745,0.635,117.371,911.3705,-13.3026,20.8845,0.5889,0.5352
1/25/24,BASEB17,Countermovement Jump,905.382,0.3756,243.042,286.6193,0.579,103.3544,924.3612,-6.7033,12.4278,0.6488,5.1585
1/23/24,BASEB17,Countermovement Jump,903.212,0.3916,236.6744,285.8687,0.589,115.9048,579.1553,-45.4024,11.4039,0.6649,2.9359
1/23/24,BASEB17,Countermovement Jump,903.492,0.4203,240.846,286.8869,0.618,116.0545,1050.7011,-7.0894,-24.6297,0.6801,9.4582
1/18/24,BASEB17,Countermovement Jump,889.28,0.3633,245.4873,289.6725,0.665,96.5271,1039.6051,-4.1211,16.5834,0.5464,12.464
1/16/24,BASEB17,Countermovement Jump,882.649,0.3959,251.1076,300.7991,0.669,90.6895,1017.1654,-3.3861,-11.1735,0.5917,16.1641
1/16/24,BASEB17,Countermovement Jump,881.643,0.3851,255.5645,310.3297,0.565,87.8224,901.7255,-7.2453,-21.4536,0.6816,11.9904
1/15/24,BASEB17,Countermovement Jump,893.98,0.415,248.8956,297.8814,0.622,104.9169,1180.3396,-5.9894,7.8301,0.6671,8.0171
1/15/24,BASEB17,Countermovement Jump,892.688,0.4199,255.7111,305.1458,0.568,110.3796,978.1693,-5.6574,6.4682,0.7393,12.4258
4/26/24,BASEB18,Countermovement Jump,1058.322,0.3657,265.482,348.5707,0.477,113.6335,684.0073,7.1971,19.1144,0.7667,-2.4288
4/23/24,BASEB18,Countermovement Jump,1052.226,0.3846,268.3794,342.0368,0.513,113.3823,617.2628,-46.4203,-25.7907,0.7498,4.3731
4/19/24,BASEB18,Countermovement Jump,1056.356,0.3947,271.3779,353.3847,0.497,117.1043,748.6113,-7.9413,15.2466,0.7942,-1.5112
4/16/24,BASEB18,Countermovement Jump,1026.235,0.4468,277.4516,349.0429,0.483,123.1309,649.4614,-29.8725,-17.8722,0.9251,7.2866
4/11/24,BASEB18,Countermovement Jump,1056.414,0.3949,268.9811,345.1298,0.479,120.7949,751.5993,-10.4786,-2.9323,0.8245,-2.7153
4/8/24,BASEB18,Countermovement Jump,1041.12,0.3783,278.0074,359.4206,0.465,108.1544,681.4776,-11.9944,-13.2562,0.8135,0.0585
4/4/24,BASEB18,Countermovement Jump,1040.782,0.401,271.7613,344.3565,0.512,118.8972,721.3807,4.7682,1.608,0.7832,-3.8374
3/28/24,BASEB18,Countermovement Jump,1051.823,0.3933,252.3586,315.2622,0.549,134.137,648.9685,-13.976,3.0012,0.7164,0.9481
3/28/24,BASEB18,Countermovement Jump,1053.128,0.1626,295.76,370.5153,0.392,95.8505,818.2291,-4.143,23.3293,0.4147,-9.7505
3/26/24,BASEB18,Countermovement Jump,1044.162,0.3844,283.6712,378.6769,0.466,114.9579,781.3922,-3.0764,1.8834,0.8249,3.3727
3/19/24,BASEB18,Countermovement Jump,1044.376,0.3796,269.8262,344.8949,0.496,107.8428,802.8718,-11.9141,-9.617,0.7653,-3.8113
3/14/24,BASEB18,Countermovement Jump,1041.794,0.3762,243.4834,297.2757,0.646,121.0117,729.5108,-16.8158,-5.9225,0.5823,1.7682
3/14/24,BASEB18,Countermovement Jump,1045.049,0.3522,265.7646,342.3763,0.677,104.4138,555.0936,-13.3253,-4.3218,0.5203,1.9253
3/7/24,BASEB18,Countermovement Jump,1063.935,0.39,278.134,362.1462,0.482,114.7407,824.7684,-8.7863,-12.5247,0.8092,-1.2628
3/6/24,BASEB18,Countermovement Jump,1066.415,0.3656,269.9152,352.8645,0.482,105.7788,740.5185,-2.3427,-5.5799,0.7585,-2.9985
2/29/24,BASEB18,Countermovement Jump,1054.03,0.3866,272.6247,358.3389,0.501,116.5626,680.6258,-10.9841,-4.563,0.7718,11.0452
2/15/24,BASEB18,Countermovement Jump,1021.404,0.4131,275.4088,355.1974,0.533,118.5445,832.3837,1.7408,8.2572,0.7751,4.3101
2/13/24,BASEB18,Countermovement Jump,1025.726,0.3886,267.5782,344.049,0.549,113.0828,478.1979,-5.6065,-3.1579,0.7079,1.6066
2/13/24,BASEB18,Countermovement Jump,1026.549,0.398,276.7942,367.737,0.572,119.6893,708.4903,-5.0461,8.4317,0.6958,4.3684
2/8/24,BASEB18,Countermovement Jump,1039.069,0.3995,256.671,327.1198,0.632,130.021,678.2995,5.1362,-10.7963,0.6321,-2.2994
2/8/24,BASEB18,Countermovement Jump,1038.907,0.3793,265.2066,348.4431,0.58,112.5823,710.747,-8.6132,-6.063,0.654,0.4904
2/8/24,BASEB18,Countermovement Jump,1039.594,0.3859,275.402,352.83,0.49,113.7159,625.3403,-23.058,6.5906,0.7875,-5.5545
2/6/24,BASEB18,Countermovement Jump,1043.012,0.3956,256.8597,327.513,0.669,126.4992,430.7716,-5.8981,-7.6825,0.5913,1.1143
2/6/24,BASEB18,Countermovement Jump,1043.087,0.4,261.5444,335.6384,0.665,126.4469,560.9312,-1.4527,11.0684,0.6014,1.3464
2/6/24,BASEB18,Countermovement Jump,1044.406,0.4122,271.7396,353.7896,0.499,119.3243,813.5725,1.6594,-1.745,0.826,1.496
2/1/24,BASEB18,Countermovement Jump,1036.767,0.3994,259.1443,321.3837,0.577,117.6032,641.1277,-3.5655,13.86,0.6921,11.9088
2/1/24,BASEB18,Countermovement Jump,1037.887,0.3983,263.9093,326.6252,0.606,116.9911,719.4425,-4.6471,10.5211,0.6572,1.1239
1/30/24,BASEB18,Countermovement Jump,1040.809,0.4414,272.0516,346.3652,0.538,127.1029,552.0706,-15.8023,-3.9157,0.8205,3.4947
1/30/24,BASEB18,Countermovement Jump,1040.829,0.4355,268.0583,346.4546,0.509,137.3507,703.9581,-14.4534,-1.4645,0.8556,-5.9356
1/25/24,BASEB18,Countermovement Jump,1043.12,0.3935,276.3961,363.4289,0.464,123.1596,663.5862,-12.9442,-24.9323,0.8481,-0.9711
1/25/24,BASEB18,Countermovement Jump,1043.702,0.3989,269.932,349.1418,0.617,124.0855,849.8594,2.4577,-0.3877,0.6465,-2.232
1/23/24,BASEB18,Countermovement Jump,1039.4,0.4104,246.9508,310.0827,0.588,132.0435,583.9908,4.1186,7.1581,0.698,-0.0911
1/23/24,BASEB18,Countermovement Jump,1039.834,0.4038,255.8738,316.012,0.558,118.7934,638.4673,-10.0467,0.6644,0.7237,-5.7473
1/18/24,BASEB18,Countermovement Jump,1040.189,0.391,258.2325,321.9607,0.554,113.1101,715.0624,5.7542,15.9031,0.7059,-4.9865
1/16/24,BASEB18,Countermovement Jump,1041.335,0.4001,240.8485,290.2044,0.608,130.0295,730.4086,-6.8367,8.4732,0.6581,6.424
1/16/24,BASEB18,Countermovement Jump,1040.911,0.3965,246.958,306.4623,0.576,122.8146,798.2431,-7.8589,-4.3975,0.6884,3.8715
1/15/24,BASEB18,Countermovement Jump,1052.144,0.3908,246.7097,296.8225,0.688,125.5976,665.5933,3.6984,8.113,0.568,-1.0562
1/15/24,BASEB18,Countermovement Jump,1051.195,0.4022,253.6619,315.3554,0.572,133.4257,734.3071,-1.2825,-1.7099,0.7031,-4.1685
4/26/24,BASEB19,Countermovement Jump,784.557,0.5171,269.9128,356.1245,0.657,125.5846,508.1849,-0.7775,30.8759,0.7871,27.7836
4/26/24,BASEB19,Countermovement Jump,787.145,0.5105,271.3618,358.6379,0.656,131.4277,510.7064,-18.01,-49.7955,0.7781,25.7286
4/23/24,BASEB19,Countermovement Jump,780.173,0.5125,280.1391,378.3776,0.677,126.1848,437.5953,10.662,14.1645,0.757,21.3036
4/23/24,BASEB19,Countermovement Jump,782.365,0.5162,270.9208,367.4755,0.6,128.4846,572.4949,26.3228,47.9298,0.8604,26.0279
4/23/24,BASEB19,Countermovement Jump,782.466,0.4922,268.504,360.399,0.781,125.7649,488.3279,-0.2879,9.0976,0.6302,23.5167
4/23/24,BASEB19,Countermovement Jump,783.868,0.4947,271.3536,358.096,0.735,119.89,495.7467,10.7566,32.7901,0.6731,27.6054
4/16/24,BASEB19,Countermovement Jump,786.667,0.5153,274.1547,358.2202,0.57,118.7955,625.1692,-3.8634,14.2652,0.904,25.6052
4/11/24,BASEB19,Countermovement Jump,794.011,0.5141,273.7754,364.6045,0.557,130.5924,560.9494,-3.0085,12.9294,0.923,27.6953
4/11/24,BASEB19,Countermovement Jump,791.267,0.5075,270.0778,348.0494,0.607,116.4419,509.3098,3.871,41.3714,0.8361,26.4583
4/8/24,BASEB19,Countermovement Jump,783.77,0.4933,267.5483,354.5683,0.578,124.9923,484.4533,13.9847,37.2968,0.8535,23.4589
4/4/24,BASEB19,Countermovement Jump,784.884,0.515,267.5108,348.714,0.644,119.3401,777.0575,7.5258,-1.3092,0.7997,28.8543
4/4/24,BASEB19,Countermovement Jump,787.776,0.5012,269.8858,344.1334,0.575,110.2304,621.3695,-8.6823,-51.8843,0.8716,20.6416
3/28/24,BASEB19,Countermovement Jump,786.991,0.513,271.0276,361.2494,0.601,125.0484,615.7631,6.4383,24.8432,0.8536,35.9848
3/28/24,BASEB19,Countermovement Jump,788.564,0.4864,266.0532,360.0215,0.604,123.395,667.1621,22.2581,13.3355,0.8054,28.6923
3/26/24,BASEB19,Countermovement Jump,788.987,0.5035,257.7615,348.8017,0.632,131.794,508.1199,11.3994,40.7024,0.7967,22.9663
3/26/24,BASEB19,Countermovement Jump,788.261,0.4987,253.7767,355.0854,0.612,128.6322,647.8819,11.1024,22.4912,0.8149,31.6234
3/19/24,BASEB19,Countermovement Jump,781.155,0.5013,270.565,360.2358,0.588,125.8721,709.7183,13.961,49.0246,0.8525,22.1553
3/19/24,BASEB19,Countermovement Jump,784.18,0.4965,262.9714,356.9334,0.641,121.772,639.139,10.415,26.508,0.7746,22.2712
3/19/24,BASEB19,Countermovement Jump,784.082,0.4836,268.2834,347.6677,0.624,110.7562,751.3245,-1.5447,49.8088,0.775,28.4349
3/14/24,BASEB19,Countermovement Jump,776.691,0.491,260.3118,348.9161,0.626,112.2282,553.1157,6.1918,10.4638,0.7844,31.5297
3/14/24,BASEB19,Countermovement Jump,780.243,0.4775,276.9526,355.9148,0.581,111.2928,683.6332,7.949,34.7995,0.8219,29.5602
3/7/24,BASEB19,Countermovement Jump,793.071,0.4819,286.6412,382.0591,0.541,112.8916,662.2358,-0.5712,23.4522,0.8907,30.1087
3/6/24,BASEB19,Countermovement Jump,793.905,0.4904,267.0053,361.7561,0.584,122.7223,642.5202,3.0386,26.2489,0.8398,28.3435
3/6/24,BASEB19,Countermovement Jump,795.831,0.4756,271.8816,360.8806,0.566,118.4191,757.4472,-4.5786,20.642,0.8403,28.6777
2/29/24,BASEB19,Countermovement Jump,783.443,0.4957,272.2687,370.6715,0.55,110.5528,765.0844,11.011,23.1431,0.9013,27.2859
2/27/24,BASEB19,Countermovement Jump,779.766,0.5245,277.2647,377.6774,0.572,120.7643,735.4771,-2.1099,21.0354,0.9169,27.4691
2/27/24,BASEB19,Countermovement Jump,779.353,0.5146,280.5285,381.2136,0.569,113.7206,609.095,7.3941,34.1187,0.9044,26.0227
2/20/24,BASEB19,Countermovement Jump,789.35,0.4892,270.1992,371.8249,0.598,119.1268,611.3891,-2.3208,39.1431,0.818,26.3677
2/20/24,BASEB19,Countermovement Jump,787.255,0.494,288.5444,394.7895,0.55,111.5385,590.66,1.7634,36.7002,0.8982,22.4838
2/15/24,BASEB19,Countermovement Jump,790.229,0.5035,264.7927,363.3124,0.596,114.0048,670.4386,8.607,30.0807,0.8448,20.4414
2/15/24,BASEB19,Countermovement Jump,792.329,0.4823,276.3436,371.1842,0.577,102.2565,716.7477,-9.0333,22.1869,0.8359,27.2798
2/13/24,BASEB19,Countermovement Jump,778.796,0.5191,278.6846,386.6224,0.564,121.0185,616.8496,-15.9867,34.2307,0.9204,25.6746
2/13/24,BASEB19,Countermovement Jump,783.589,0.4952,297.141,412.0783,0.519,111.0334,675.9921,17.3872,22.126,0.9542,25.3003
2/8/24,BASEB19,Countermovement Jump,779.572,0.5217,280.9619,391.7534,0.58,117.182,477.9546,9.3935,52.8198,0.8995,25.3855
2/8/24,BASEB19,Countermovement Jump,782.709,0.4896,267.4371,375.7463,0.57,121.5381,726.8346,-10.7752,3.9368,0.8589,26.987
2/8/24,BASEB19,Countermovement Jump,783.288,0.4862,289.9178,392.9589,0.551,107.3498,591.864,-11.4323,35.8898,0.8824,26.5138
2/7/24,BASEB19,Countermovement Jump,790.969,0.4982,299.8973,421.2554,0.521,116.7183,569.681,7.723,35.1954,0.9563,27.1744
2/7/24,BASEB19,Countermovement Jump,790.773,0.4991,281.3288,398.9767,0.545,115.8252,760.7746,13.3311,-4.0568,0.9158,23.0713
2/7/24,BASEB19,Countermovement Jump,791.407,0.4924,304.7622,424.813,0.506,108.1085,656.1731,-8.03,6.7372,0.9731,19.3356
2/1/24,BASEB19,Countermovement Jump,791.952,0.4882,292.0027,409.242,0.507,114.9673,827.7017,0.1068,18.7872,0.963,23.8098
2/1/24,BASEB19,Countermovement Jump,793.956,0.4735,298.5269,421.308,0.487,106.3104,633.5364,8.5487,2.4063,0.9723,30.9521
1/30/24,BASEB19,Countermovement Jump,788.553,0.5082,289.2125,394.1396,0.549,113.0192,602.3691,8.2947,30.6434,0.9256,23.3891
1/30/24,BASEB19,Countermovement Jump,789.646,0.5013,297.2875,425.0006,0.493,112.7283,641.1734,9.7768,-0.5856,1.0168,17.6899
1/25/24,BASEB19,Countermovement Jump,801.49,0.5271,295.9844,396.5115,0.502,118.1614,627.3316,3.9379,23.2461,1.05,25.554
1/25/24,BASEB19,Countermovement Jump,804.089,0.5109,292.0023,413.014,0.503,108.5357,580.284,2.5289,4.2796,1.0156,25.9558
1/23/24,BASEB19,Countermovement Jump,799.62,0.4953,288.549,393.1868,0.527,103.0088,500.2376,23.7,22.9511,0.9399,34.4041
1/23/24,BASEB19,Countermovement Jump,792.739,0.5147,293.6323,390.0401,0.535,94.0163,494.6142,21.0406,19.1747,0.9621,45.2326
1/18/24,BASEB19,Countermovement Jump,797.702,0.4505,283.5547,370.8152,0.57,83.4917,421.7114,56.6587,28.9168,0.7903,32.6633
1/16/24,BASEB19,Countermovement Jump,797.486,0.4856,296.6682,418.6907,0.507,113.7148,928.7937,-5.7378,-9.142,0.9577,21.7056
1/16/24,BASEB19,Countermovement Jump,796.098,0.4683,303.5596,432.6101,0.499,101.8283,871.6264,-1.3979,50.7069,0.9385,22.1382
1/15/24,BASEB19,Countermovement Jump,792.021,0.5026,308.3038,439.8873,0.486,110.5952,889.7491,-0.5818,63.6832,1.0341,27.1806
4/26/24,BASEB20,Countermovement Jump,775.915,0.3434,262.1358,347.7185,0.537,80.1004,669.7899,-9.2938,0.3913,0.6396,-25.7861
4/23/24,BASEB20,Countermovement Jump,772.202,0.3585,255.1805,332.8145,0.583,75.8783,705.7739,-12.1101,-12.1806,0.6149,-24.3367
4/19/24,BASEB20,Countermovement Jump,788.334,0.3445,262.9861,349.4712,0.524,83.8513,614.0798,-23.5282,-36.9128,0.6575,-21.5249
4/16/24,BASEB20,Countermovement Jump,777.293,0.3497,268.3988,353.6633,0.517,78.6042,604.148,-16.184,-23.787,0.6763,-19.5407
4/11/24,BASEB20,Countermovement Jump,787.252,0.3571,269.5428,353.6352,0.521,81.6618,681.6115,-17.8904,-14.9738,0.6854,-23.1137
4/8/24,BASEB20,Countermovement Jump,787.626,0.3601,265.0942,342.8023,0.525,89.7231,652.594,-27.2763,-17.5862,0.6859,-21.4014
4/4/24,BASEB20,Countermovement Jump,787.746,0.3353,278.937,385.6573,0.529,75.4311,726.7571,-7.3537,-4.0986,0.6338,-24.72
3/28/24,BASEB20,Countermovement Jump,784.259,0.3463,263.9145,340.9588,0.56,73.8745,691.2257,-4.4457,-2.2985,0.6184,-25.0867
3/26/24,BASEB20,Countermovement Jump,780.307,0.3324,270.3243,364.9846,0.542,65.4642,476.2228,-6.0818,-6.1796,0.6133,-17.3914
3/19/24,BASEB20,Countermovement Jump,786.321,0.3509,270.2791,359.7767,0.545,73.7461,656.0934,-6.8424,-27.4951,0.6439,-32.7409
3/14/24,BASEB20,Countermovement Jump,786.332,0.3478,255.3326,332.4296,0.537,75.091,863.5029,0.8837,-10.0283,0.6476,-28.6627
3/14/24,BASEB20,Countermovement Jump,786.757,0.3618,249.5898,318.1414,0.608,77.7936,648.8662,-3.5847,-31.4112,0.595,-26.3142
3/7/24,BASEB20,Countermovement Jump,787.353,0.3418,257.9674,329.8393,0.571,77.263,698.2891,-3.3467,-27.2735,0.5986,-22.4175
3/6/24,BASEB20,Countermovement Jump,793.98,0.3469,256.2333,330.235,0.548,74.1511,622.5598,-13.5748,-20.3789,0.633,-23.5054
2/29/24,BASEB20,Countermovement Jump,795.683,0.3493,255.4153,324.7524,0.555,79.0644,598.7309,-1.2594,-31.9172,0.6293,-25.5804
2/27/24,BASEB20,Countermovement Jump,790.969,0.3921,258.2011,331.745,0.578,83.1662,630.8718,-13.3467,-9.6062,0.6783,-28.4138
2/27/24,BASEB20,Countermovement Jump,793.293,0.3349,244.321,312.747,0.564,75.8501,557.9275,0.4971,-9.3286,0.5939,-29.4394
2/20/24,BASEB20,Countermovement Jump,798.87,0.3634,256.7786,332.2193,0.619,80.9758,721.8947,-1.682,7.9571,0.5871,-23.5391
2/20/24,BASEB20,Countermovement Jump,800.411,0.353,263.399,348.0712,0.582,80.1072,576.9536,-5.9766,-7.3318,0.6066,-23.868
2/15/24,BASEB20,Countermovement Jump,804.527,0.3686,244.2226,308.1314,0.691,80.0296,701.033,1.1702,-20.4552,0.5334,-21.7867
2/15/24,BASEB20,Countermovement Jump,805.561,0.3528,253.1921,323.1289,0.6,74.6348,494.9346,-12.2147,-22.2904,0.588,-17.2969
2/13/24,BASEB20,Countermovement Jump,798.206,0.3658,252.0604,320.2181,0.574,90.7534,630.1631,-8.5885,2.8457,0.6373,-22.4304
2/13/24,BASEB20,Countermovement Jump,797.716,0.3461,245.8571,312.0158,0.59,85.5428,703.3832,-10.3547,-14.3996,0.5866,-17.1396
2/8/24,BASEB20,Countermovement Jump,803.194,0.3928,243.7957,308.2692,0.605,99.1997,772.9141,-7.5064,-7.6808,0.6492,-18.4015
2/8/24,BASEB20,Countermovement Jump,803.706,0.3938,250.3568,318.1512,0.612,95.5891,710.3344,-13.8203,-0.0412,0.6435,-23.5639
2/8/24,BASEB20,Countermovement Jump,806.935,0.3653,258.8045,332.3688,0.547,86.8834,695.2233,-10.7308,-15.5394,0.6679,-23.4676
2/6/24,BASEB20,Countermovement Jump,807.331,0.3794,249.482,313.626,0.587,88.081,680.1423,-12.4021,6.9254,0.6464,-22.8016
